Pair Address,Name,Symbol,Volume (24h),Volume (1h),Volume (5m),Buys (5m),Sells (5m),Price (Native),Liquidity (USD),Price Change (5m)
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,330191.04,330191.04,9994.83,6,2,0.0000008164,71611.32,2.97
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,330191.04,330191.04,9994.83,6,2,0.0000008164,71611.32,2.97
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,330552.3,330552.3,10356.09,7,2,0.0000008332,72359.7,5.1
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,330552.3,330552.3,10356.09,7,2,0.0000008332,72359.7,5.1
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331086.17,302913.32,8345.23,7,2,0.0000008212,71828.17,15.3
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331086.17,302913.32,8345.23,7,2,0.0000008212,71828.17,15.3
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331560,294673.41,7522.23,5,3,0.0000008402,72655.1,9.33
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331560,294673.41,7522.23,5,3,0.0000008402,72655.1,9.33
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331560,294673.41,7522.23,5,3,0.0000008402,72655.1,9.33
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331560,294673.41,7522.23,5,3,0.0000008402,72655.1,9.33
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331809.82,293295.63,1618.78,5,2,0.0000008518,73154.98,4.34
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,331809.82,293295.63,1618.78,5,2,0.0000008518,73154.98,4.34
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,332059.66,285389.5,1868.61,6,2,0.0000008635,73656.23,5.77
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,332059.66,285389.5,1868.61,6,2,0.0000008635,73656.23,5.77
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,332059.66,285389.5,1868.61,6,2,0.0000008635,73656.23,5.77
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,332059.66,285389.5,1868.61,6,2,0.0000008635,73656.23,5.77
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,335856.89,268348.53,4740.85,6,2,0.0000007826,70148.31,-4.54
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,335856.89,268348.53,4740.85,6,2,0.0000007826,70148.31,-4.54
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,336619.13,269110.77,5503.09,7,3,0.0000007810,70084.81,-4.74
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,336619.13,269110.77,5503.09,7,3,0.0000007810,70084.81,-4.74
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,336976.88,260212.15,5416.88,6,3,0.0000007970,70800.46,-5.14
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,336976.88,260212.15,5416.88,6,3,0.0000007970,70800.46,-5.14
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,337085.32,254062.89,5275.49,6,3,0.0000008021,71033.38,-5.83
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,337085.32,254062.89,5275.49,6,3,0.0000008021,71033.38,-5.83
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,339043.33,256020.9,7233.5,8,4,0.0000007719,69690.86,-9.38
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,339043.33,256020.9,7233.5,8,4,0.0000007719,69690.86,-9.38
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,343356.57,246314.62,11296.91,9,5,0.0000008044,71160.54,-6.84
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,343356.57,246314.62,11296.91,9,5,0.0000008044,71160.54,-6.84
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345126.01,242856.92,9269.12,8,4,0.0000007894,70501.63,0.87
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345126.01,242856.92,9269.12,8,4,0.0000007894,70501.63,0.87
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345126.01,242856.92,9269.12,8,4,0.0000007894,70501.63,0.87
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345126.01,242856.92,9269.12,8,4,0.0000007894,70501.63,0.87
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345175.99,224022.99,8199.11,7,3,0.0000007920,70627.29,-0.63
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345175.99,224022.99,8199.11,7,3,0.0000007920,70627.29,-0.63
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345175.99,206151.54,8090.67,6,3,0.0000007920,70627.29,-1.26
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345175.99,206151.54,8090.67,6,3,0.0000007920,70627.29,-1.26
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,190303.1,4334.42,3,2,0.0000008247,72072.4,-7.09
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,190303.1,4334.42,3,2,0.0000008247,72072.4,-7.09
